latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
35.606327,-5.32135,111.0,3600,Europe/London,BST

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C)
2017-08-04T11:00,32.0,32,13.1,33.1,0.00,0.00,1014.5,1002.0,0,0,0,1,0.52,3.26,4.9,5.0,54,60,18.0,28.1
2017-08-04T12:00,33.0,31,13.8,35.0,0.00,0.00,1014.4,1001.9,16,0,0,53,0.64,3.46,6.3,7.2,59,63,22.0,29.8
2017-08-04T13:00,33.7,32,14.6,36.4,0.00,0.00,1014.1,1001.7,3,0,0,10,0.72,3.58,7.4,9.1,61,72,24.8,30.8
2017-08-04T14:00,33.7,34,15.5,36.8,0.00,0.00,1013.8,1001.4,22,0,0,73,0.75,3.48,7.9,9.7,60,68,25.2,32.0
2017-08-04T15:00,33.2,34,15.0,35.7,0.00,0.00,1013.5,1001.0,28,0,0,93,0.72,3.39,8.9,10.9,63,73,26.6,32.6
2017-08-04T16:00,32.5,35,15.1,34.6,0.00,0.00,1013.1,1000.6,28,0,0,93,0.64,3.18,8.5,10.5,62,74,27.0,32.9
2017-08-04T17:00,31.7,40,16.3,33.5,0.00,0.00,1012.9,1000.4,26,0,0,87,0.52,2.83,7.6,9.6,59,70,25.2,32.7
2017-08-04T18:00,30.5,46,17.6,32.3,0.00,0.00,1012.8,1000.2,14,0,0,48,0.37,2.35,6.4,7.6,52,65,23.0,32.1
2017-08-04T19:00,28.6,55,18.6,31.1,0.00,0.00,1012.6,1000.0,20,0,0,67,0.21,1.76,4.8,4.8,42,63,19.1,31.1
2017-08-04T20:00,25.1,72,19.7,28.6,0.00,0.00,1012.3,999.5,4,0,0,14,0.06,0.89,2.1,4.3,31,90,13.3,29.6
2017-08-04T21:00,24.4,74,19.4,27.7,0.00,0.00,1013.1,1000.3,4,0,0,13,0.02,0.80,1.9,5.2,22,106,6.8,27.8
2017-08-04T22:00,24.3,75,19.6,27.4,0.00,0.00,1014.1,1001.3,0,0,0,1,0.00,0.75,3.8,6.8,49,93,8.3,26.4
2017-08-04T23:00,21.4,90,19.7,24.5,0.00,0.00,1014.4,1001.4,0,0,0,0,0.00,0.25,4.7,6.9,32,81,10.1,25.3
2017-08-05T00:00,21.7,89,19.8,25.0,0.00,0.00,1014.2,1001.3,0,0,0,0,0.00,0.29,3.9,6.1,34,87,10.4,24.5
2017-08-05T01:00,23.3,80,19.6,26.6,0.00,0.00,1014.3,1001.4,0,0,0,0,0.00,0.58,3.0,5.4,14,82,9.4,23.4
2017-08-05T02:00,23.2,81,19.7,26.6,0.00,0.00,1014.2,1001.3,0,0,0,0,0.00,0.55,2.2,4.1,360,75,7.9,22.9
2017-08-05T03:00,23.1,81,19.7,26.6,0.00,0.00,1013.7,1000.8,0,0,0,0,0.00,0.54,1.8,4.7,143,94,6.8,22.3
2017-08-05T04:00,22.1,84,19.3,24.9,0.00,0.00,1013.6,1000.7,0,0,0,0,0.00,0.41,4.7,6.7,32,74,9.7,21.9
2017-08-05T05:00,19.9,91,18.4,22.2,0.00,0.00,1013.7,1000.7,0,0,0,0,0.00,0.20,5.6,6.9,40,62,12.6,21.6
2017-08-05T06:00,22.0,87,19.8,25.4,0.00,0.00,1013.6,1000.7,0,0,0,0,0.00,0.34,2.4,4.8,117,103,11.5,21.3
2017-08-05T07:00,22.1,88,20.0,25.7,0.00,0.00,1013.5,1000.6,0,0,0,0,0.01,0.33,2.3,5.1,18,86,7.9,21.0
2017-08-05T08:00,22.9,85,20.2,26.7,0.00,0.00,1013.9,1001.0,0,0,0,0,0.06,0.42,0.7,3.2,360,90,7.6,21.8
2017-08-05T09:00,25.4,68,19.1,28.6,0.00,0.00,1014.2,1001.4,3,0,0,9,0.19,1.03,1.5,2.2,45,81,10.4,23.3
2017-08-05T10:00,28.4,50,16.8,30.1,0.00,0.00,1014.4,1001.7,0,0,0,0,0.36,1.95,4.7,5.6,58,75,16.6,25.1
2017-08-05T11:00,30.1,42,15.7,31.7,0.00,0.00,1014.6,1002.0,0,0,0,0,0.52,2.49,8.0,9.8,63,73,24.1,27.0
2017-08-05T12:00,30.4,44,16.8,32.9,0.00,0.00,1014.6,1002.0,0,0,0,0,0.63,2.43,10.5,12.6,63,70,29.5,28.5
2017-08-05T13:00,30.5,43,16.6,33.3,0.00,0.00,1014.6,1002.0,0,0,0,0,0.69,2.48,10.5,12.6,63,70,31.3,29.6
2017-08-05T14:00,31.0,42,16.6,34.0,0.00,0.00,1014.2,1001.6,0,0,0,0,0.72,2.60,10.6,13.2,62,68,30.6,30.6
2017-08-05T15:00,30.7,43,16.8,33.6,0.00,0.00,1013.6,1001.0,0,0,0,0,0.69,2.51,10.6,13.3,66,71,31.3,31.2
2017-08-05T16:00,30.5,44,17.0,32.9,0.00,0.00,1013.1,1000.5,0,0,0,0,0.62,2.42,10.6,13.4,62,66,31.0,31.4
2017-08-05T17:00,29.7,49,17.8,31.8,0.00,0.00,1013.0,1000.4,0,0,0,0,0.51,2.14,9.7,11.6,63,68,30.2,31.3
2017-08-05T18:00,28.9,53,18.4,30.9,0.00,0.00,1012.6,1000.0,0,0,0,0,0.36,1.86,7.6,9.5,59,65,26.6,30.8
2017-08-05T19:00,27.3,62,19.4,30.1,0.00,0.00,1012.4,999.7,2,0,0,8,0.20,1.38,5.6,6.6,40,49,22.0,29.9
2017-08-05T20:00,24.5,78,20.5,28.2,0.00,0.00,1012.5,999.7,7,0,0,24,0.06,0.66,2.7,3.3,23,41,15.5,28.6
2017-08-05T21:00,23.8,81,20.3,27.6,0.00,0.00,1012.9,1000.1,29,0,0,95,0.02,0.57,1.8,2.6,37,124,6.8,27.0
2017-08-05T22:00,23.5,82,20.3,27.5,0.00,0.00,1013.8,1000.9,29,0,1,95,0.00,0.51,0.4,2.1,270,121,3.6,25.7
2017-08-05T23:00,22.8,84,20.0,26.4,0.00,0.00,1014.0,1001.1,34,0,11,91,0.00,0.45,2.3,1.9,231,158,4.0,24.8
2017-08-06T00:00,21.2,90,19.5,24.2,0.00,0.00,1013.7,1000.7,28,0,0,94,0.00,0.25,4.0,2.9,243,210,7.2,24.1
2017-08-06T01:00,21.4,86,19.0,23.8,0.00,0.00,1013.9,1000.9,29,0,0,96,0.00,0.36,7.1,7.1,240,240,8.6,23.8
2017-08-06T02:00,22.0,78,18.0,24.3,0.00,0.00,1013.6,1000.7,26,0,0,88,0.00,0.59,4.4,6.7,235,254,13.0,23.4
2017-08-06T03:00,21.4,76,17.0,23.2,0.00,0.00,1013.2,1000.3,6,0,0,21,0.00,0.60,4.9,5.2,234,258,10.4,23.0
2017-08-06T04:00,21.9,66,15.2,23.1,0.00,0.00,1013.2,1000.3,28,0,2,89,0.01,0.91,3.9,3.4,236,252,10.4,22.5
2017-08-06T05:00,24.8,47,12.7,25.4,0.00,0.00,1013.3,1000.5,30,0,4,93,0.00,1.67,1.8,0.4,233,360,8.6,22.2
2017-08-06T06:00,25.5,38,10.3,25.1,0.00,0.00,1013.0,1000.2,14,0,1,46,0.03,2.02,3.9,4.0,214,153,7.2,21.9
2017-08-06T07:00,25.9,34,9.0,25.3,0.00,0.00,1012.9,1000.2,8,0,0,26,0.04,2.19,1.9,4.0,248,153,7.2,21.7
2017-08-06T08:00,25.9,58,17.0,28.3,0.00,0.00,1013.3,1000.5,22,0,0,74,0.05,1.40,0.4,3.8,270,131,5.0,22.5
2017-08-06T09:00,28.9,36,12.2,29.3,0.00,0.00,1013.6,1001.0,9,0,0,30,0.20,2.57,2.3,4.3,51,114,8.3,24.2
2017-08-06T10:00,30.4,40,15.4,31.4,0.00,0.00,1013.8,1001.2,28,0,0,93,0.36,2.59,5.3,5.9,62,76,17.3,26.1
2017-08-06T11:00,30.9,44,17.4,32.9,0.00,0.00,1013.9,1001.3,29,0,0,98,0.49,2.49,7.7,9.4,62,67,23.0,27.7
2017-08-06T12:00,30.8,46,18.0,33.3,0.00,0.00,1014.1,1001.5,30,0,0,100,0.56,2.38,9.0,11.0,61,67,26.6,29.0
2017-08-06T13:00,29.6,54,19.2,32.6,0.00,0.00,1014.4,1001.8,39,2,14,96,0.54,1.92,9.7,12.3,63,69,27.0,29.3
2017-08-06T14:00,29.2,58,20.1,32.6,0.00,0.00,1014.1,1001.5,31,1,0,99,0.52,1.69,9.7,12.3,59,69,28.8,29.7
2017-08-06T15:00,29.1,62,21.0,32.7,0.00,0.00,1013.9,1001.3,31,1,0,100,0.50,1.55,9.7,12.1,63,73,28.1,29.9
2017-08-06T16:00,29.1,61,20.7,32.0,0.00,0.00,1013.6,1001.0,42,1,18,100,0.41,1.58,9.4,11.3,58,68,28.1,29.9
2017-08-06T17:00,28.3,66,21.3,31.6,0.00,0.00,1013.5,1000.8,47,1,27,100,0.33,1.31,8.5,10.6,54,62,26.6,29.6
2017-08-06T18:00,26.3,76,21.8,30.1,0.00,0.00,1013.6,1000.9,39,1,13,100,0.15,0.82,7.0,8.2,55,67,24.1,28.8
2017-08-06T19:00,25.3,82,22.1,29.6,0.00,0.00,1013.2,1000.4,21,1,11,46,0.10,0.57,5.4,6.4,37,52,18.7,28.0
2017-08-06T20:00,23.6,92,22.3,28.1,0.00,0.00,1013.5,1000.6,12,5,7,11,0.04,0.23,4.0,7.6,80,85,15.1,27.1
2017-08-06T21:00,22.2,97,21.7,26.6,0.00,0.00,1013.8,1000.9,4,4,0,1,0.01,0.07,2.8,7.3,50,81,11.5,25.9
2017-08-06T22:00,22.6,96,21.9,26.8,0.00,0.00,1014.9,1002.0,12,5,1,23,0.00,0.11,4.4,9.5,55,81,11.9,25.0
2017-08-06T23:00,22.4,97,22.0,26.8,0.00,0.00,1014.8,1001.9,32,32,5,1,0.00,0.07,4.1,8.3,45,72,12.6,24.5
2017-08-07T00:00,21.8,99,21.7,26.2,0.00,0.00,1015.0,1002.1,100,100,34,35,0.00,0.02,3.0,8.0,76,98,11.2,24.1
2017-08-07T01:00,22.2,100,22.1,26.7,0.00,0.00,1015.4,1002.5,100,100,4,85,0.00,0.01,3.3,9.5,77,101,10.1,25.2
2017-08-07T02:00,22.3,96,21.7,26.7,0.00,0.00,1015.4,1002.5,50,18,9,95,0.00,0.10,2.5,6.6,82,112,13.3,24.8
2017-08-07T03:00,21.8,97,21.3,25.7,0.00,0.00,1015.0,1002.1,32,12,2,68,0.00,0.08,4.6,9.0,39,61,13.3,24.3
2017-08-07T04:00,21.4,99,21.3,25.6,0.00,0.00,1014.9,1001.9,49,51,0,9,0.00,0.02,2.6,6.8,56,65,11.9,23.8
2017-08-07T05:00,22.1,96,21.4,26.2,0.00,0.00,1014.8,1001.9,88,76,5,54,0.00,0.12,4.0,9.0,85,90,11.2,23.7
2017-08-07T06:00,22.3,92,20.9,26.1,0.00,0.00,1014.8,1001.9,100,85,19,54,0.00,0.22,4.0,8.8,95,102,11.9,23.7
2017-08-07T07:00,22.2,94,21.2,26.1,0.00,0.00,1014.7,1001.8,50,50,8,0,0.02,0.17,4.3,9.6,95,103,11.5,23.6
2017-08-07T08:00,23.3,89,21.4,27.2,0.00,0.00,1014.8,1001.9,46,36,10,27,0.05,0.32,4.8,8.1,117,122,15.1,23.9
2017-08-07T09:00,24.8,79,21.0,28.0,0.00,0.00,1014.3,1001.5,45,35,12,21,0.14,0.64,8.4,11.5,83,90,22.0,24.5
2017-08-07T10:00,25.2,82,21.9,28.5,0.00,0.00,1014.6,1001.8,25,25,2,4,0.27,0.58,10.5,13.9,63,69,29.2,25.5
2017-08-07T11:00,25.8,79,21.8,29.1,0.00,0.00,1014.8,1002.0,43,48,0,0,0.37,0.71,10.4,14.0,70,72,29.9,26.4
2017-08-07T12:00,26.6,78,22.4,30.5,0.00,0.00,1015.1,1002.4,89,99,0,0,0.44,0.76,12.9,17.3,67,69,35.3,27.4
2017-08-07T13:00,27.5,72,22.1,31.5,0.00,0.00,1014.6,1001.9,6,7,0,0,0.48,1.02,12.6,16.3,77,84,36.7,28.4
2017-08-07T14:00,28.4,68,21.9,33.0,0.00,0.00,1014.1,1001.4,24,27,0,0,0.59,1.24,12.8,16.3,68,76,36.0,29.2
2017-08-07T15:00,28.0,70,22.1,33.0,0.00,0.00,1014.0,1001.3,17,19,0,0,0.59,1.13,12.1,15.5,63,68,37.4,29.7
2017-08-07T16:00,27.2,74,22.2,32.0,0.00,0.00,1013.5,1000.8,13,14,0,0,0.51,0.93,10.0,13.1,69,74,34.6,29.9
2017-08-07T17:00,27.6,71,21.9,31.6,0.00,0.00,1013.1,1000.4,13,14,0,0,0.44,1.06,9.2,11.8,64,70,29.9,29.8
2017-08-07T18:00,26.1,82,22.8,30.1,0.00,0.00,1013.1,1000.4,18,20,0,0,0.28,0.60,9.5,12.1,65,67,28.1,29.3
2017-08-07T19:00,25.3,86,22.7,29.4,0.00,0.00,1012.7,999.9,47,52,0,0,0.15,0.47,8.5,11.2,78,84,26.6,28.5
2017-08-07T20:00,24.3,90,22.6,28.9,0.00,0.00,1012.7,999.9,14,16,0,0,0.05,0.30,4.6,6.8,72,87,22.7,27.5
2017-08-07T21:00,23.1,96,22.4,27.8,0.00,0.00,1012.9,1000.0,20,22,0,0,0.01,0.12,3.6,7.2,53,90,10.8,26.4
2017-08-07T22:00,22.6,97,22.2,27.3,0.00,0.00,1013.4,1000.5,16,18,0,0,0.00,0.07,2.9,5.0,30,69,7.9,25.6
2017-08-07T23:00,22.1,99,22.0,26.5,0.00,0.00,1013.6,1000.7,90,100,0,0,0.00,0.02,3.8,5.4,17,53,9.4,25.0
2017-08-08T00:00,21.8,99,21.7,26.1,0.00,0.00,1013.8,1000.9,90,100,0,0,0.00,0.02,3.1,2.9,306,330,9.0,24.6
2017-08-08T01:00,22.4,98,22.2,26.6,0.00,0.00,1013.7,1000.8,90,100,0,0,0.00,0.04,5.7,8.4,252,245,10.8,25.6
2017-08-08T02:00,22.9,94,21.9,26.7,0.00,0.00,1013.2,1000.3,67,74,0,0,0.00,0.17,7.2,12.1,243,243,17.3,25.1
2017-08-08T03:00,22.9,89,21.1,26.3,0.00,0.00,1013.0,1000.1,19,21,0,0,0.00,0.30,7.1,12.4,246,248,16.9,24.7
2017-08-08T04:00,22.7,85,20.1,25.6,0.00,0.00,1012.9,1000.0,8,9,0,0,0.00,0.41,7.3,13.8,250,255,17.6,24.2
2017-08-08T05:00,22.5,80,18.9,24.7,0.00,0.00,1012.8,999.9,3,3,0,0,0.01,0.53,7.8,14.9,248,255,19.4,23.8
2017-08-08T06:00,22.2,77,17.9,23.8,0.00,0.00,1012.7,999.8,2,2,0,0,0.02,0.62,8.7,17.9,253,261,22.0,23.4
2017-08-08T07:00,21.9,74,17.1,23.1,0.00,0.00,1012.8,999.9,1,1,0,0,0.05,0.68,9.7,18.6,255,261,23.4,23.0
2017-08-08T08:00,24.5,62,16.7,25.3,0.00,0.00,1012.8,1000.0,0,0,0,0,0.11,1.18,11.1,19.8,257,258,26.6,23.4
2017-08-08T09:00,28.0,45,15.1,28.1,0.00,0.00,1012.8,1000.1,1,0,0,2,0.26,2.07,11.2,18.4,274,268,29.9,24.7
2017-08-08T10:00,30.3,37,14.0,29.5,0.00,0.00,1013.2,1000.6,14,0,0,47,0.44,2.72,14.1,20.5,276,271,36.7,26.2
2017-08-08T11:00,31.9,30,12.2,30.6,0.00,0.00,1013.3,1000.8,27,0,0,89,0.59,3.32,17.3,24.9,275,272,43.9,27.8
2017-08-08T12:00,33.2,25,10.8,32.0,0.00,0.00,1013.5,1001.0,27,0,0,90,0.70,3.80,17.9,25.7,279,275,46.4,29.2
2017-08-08T13:00,32.3,23,8.5,30.6,0.00,0.00,1013.9,1001.4,28,0,0,93,0.75,3.74,18.9,27.4,278,275,46.4,30.1
2017-08-08T14:00,32.9,20,6.6,30.2,0.00,0.00,1013.6,1001.1,2,0,0,5,0.71,4.02,18.9,27.5,278,275,49.0,30.7
2017-08-08T15:00,34.1,16,4.3,31.6,0.00,0.00,1013.2,1000.8,0,0,0,0,0.83,4.52,19.6,27.8,276,275,50.0,31.6
2017-08-08T16:00,33.5,15,3.7,30.5,0.00,0.00,1013.2,1000.8,0,0,0,0,0.76,4.37,19.5,28.5,275,274,50.0,32.1
2017-08-08T17:00,32.6,15,2.5,28.7,0.00,0.00,1013.1,1000.6,0,0,0,0,0.65,4.18,18.8,27.4,267,268,50.0,32.0
2017-08-08T18:00,31.8,15,1.5,27.4,0.00,0.00,1013.1,1000.6,0,0,0,0,0.52,4.03,17.7,26.3,258,260,47.5,31.6
2017-08-08T19:00,29.9,21,5.5,26.6,0.00,0.00,1012.9,1000.3,0,0,0,0,0.34,3.31,15.0,25.4,259,258,43.6,30.8
2017-08-08T20:00,27.0,33,9.1,24.7,0.00,0.00,1013.2,1000.5,0,0,0,0,0.19,2.40,13.9,25.4,260,254,38.2,29.6
2017-08-08T21:00,24.8,41,10.7,23.2,0.00,0.00,1013.9,1001.1,0,0,0,0,0.14,1.85,12.6,24.7,270,262,34.6,28.2
2017-08-08T22:00,23.6,47,11.6,22.2,0.00,0.00,1014.9,1002.0,0,0,0,0,0.10,1.55,13.0,26.6,265,261,33.1,27.0
2017-08-08T23:00,22.9,48,11.3,21.6,0.00,0.00,1015.1,1002.2,0,0,0,0,0.09,1.46,12.1,25.5,253,251,32.4,26.1
2017-08-09T00:00,22.5,45,9.9,20.8,0.00,0.00,1015.0,1002.1,0,0,0,0,0.09,1.51,11.6,24.8,248,246,31.0,25.4
2017-08-09T01:00,22.3,41,8.5,20.2,0.00,0.00,1015.2,1002.3,0,0,0,0,0.10,1.58,12.0,25.3,249,250,29.5,24.6
2017-08-09T02:00,21.8,38,6.7,19.4,0.00,0.00,1014.8,1001.9,0,0,0,0,0.10,1.63,11.0,24.2,251,252,30.6,24.1
2017-08-09T03:00,21.4,36,5.8,18.8,0.00,0.00,1014.6,1001.6,0,0,0,0,0.10,1.63,10.8,24.8,255,253,29.5,23.7
2017-08-09T04:00,21.2,38,6.5,18.6,0.00,0.00,1014.7,1001.7,0,0,0,0,0.10,1.56,11.8,26.4,258,259,30.6,23.3
2017-08-09T05:00,21.0,43,7.9,18.8,0.00,0.00,1014.7,1001.7,0,0,0,0,0.09,1.42,11.6,25.6,254,256,31.7,23.1
2017-08-09T06:00,20.3,47,8.7,18.3,0.00,0.00,1014.6,1001.6,0,0,0,0,0.08,1.25,11.0,23.8,251,255,30.6,22.8
2017-08-09T07:00,19.7,51,9.2,18.0,0.00,0.00,1014.8,1001.8,0,0,0,0,0.09,1.13,10.5,22.3,254,261,28.8,22.5
2017-08-09T08:00,21.9,48,10.2,20.4,0.00,0.00,1015.3,1002.4,0,0,0,0,0.13,1.38,11.1,21.1,257,262,28.1,22.7
2017-08-09T09:00,25.1,42,11.3,23.9,0.00,0.00,1015.2,1002.4,0,0,0,0,0.25,1.85,11.2,17.5,266,261,30.2,23.7
2017-08-09T10:00,27.4,36,11.2,25.7,0.00,0.00,1015.3,1002.6,0,0,0,0,0.42,2.32,14.4,20.9,273,267,37.4,25.2
2017-08-09T11:00,29.2,31,10.6,27.6,0.00,0.00,1015.1,1002.5,0,0,0,0,0.57,2.78,17.0,23.8,276,271,43.6,26.8
2017-08-09T12:00,30.5,29,10.6,29.3,0.00,0.00,1015.0,1002.4,0,0,0,0,0.69,3.09,19.1,27.0,273,268,49.0,28.2
2017-08-09T13:00,31.3,27,10.3,30.4,0.00,0.00,1014.8,1002.3,0,0,0,0,0.77,3.32,19.9,27.7,275,268,52.6,29.5
2017-08-09T14:00,31.6,29,11.6,31.0,0.00,0.00,1014.5,1002.0,0,0,0,0,0.79,3.29,21.1,29.9,278,271,54.0,30.4
2017-08-09T15:00,30.9,31,11.8,30.0,0.00,0.00,1014.4,1001.8,0,0,0,0,0.75,3.08,21.9,31.0,279,274,55.8,31.0
2017-08-09T16:00,29.9,30,10.4,28.1,0.00,0.00,1014.2,1001.6,0,0,0,0,0.68,2.96,21.7,31.0,276,272,56.2,31.0
2017-08-09T17:00,28.9,30,9.6,26.4,0.00,0.00,1014.0,1001.4,0,0,0,0,0.58,2.78,20.5,29.9,272,269,54.7,30.7
2017-08-09T18:00,27.6,31,9.1,24.4,0.00,0.00,1013.8,1001.1,0,0,0,0,0.45,2.54,20.2,29.6,268,266,51.8,30.1
2017-08-09T19:00,25.8,35,9.2,22.9,0.00,0.00,1013.6,1000.8,0,0,0,0,0.31,2.15,18.8,28.6,267,264,49.7,29.1
2017-08-09T20:00,23.5,44,10.5,21.1,0.00,0.00,1013.8,1000.9,0,0,0,0,0.18,1.63,18.0,30.0,268,265,45.7,27.8
2017-08-09T21:00,21.8,51,11.1,20.1,0.00,0.00,1014.4,1001.5,0,0,0,0,0.12,1.29,14.0,26.1,269,263,43.6,26.5
2017-08-09T22:00,20.8,53,11.0,19.3,0.00,0.00,1015.3,1002.3,0,0,0,0,0.08,1.15,13.0,25.5,256,254,34.9,25.4
2017-08-09T23:00,20.2,53,10.4,18.4,0.00,0.00,1015.3,1002.3,0,0,0,0,0.08,1.10,13.3,25.6,251,250,32.8,24.5
2017-08-10T00:00,19.5,56,10.5,17.9,0.00,0.00,1015.4,1002.3,0,0,0,0,0.07,1.00,12.5,24.8,252,251,32.4,23.7
2017-08-10T01:00,19.4,58,11.0,17.9,0.00,0.00,1015.9,1002.8,0,0,0,0,0.07,0.94,13.0,25.2,251,251,31.3,23.9
2017-08-10T02:00,19.1,59,11.0,17.7,0.00,0.00,1015.6,1002.5,0,0,0,0,0.06,0.90,12.1,23.9,247,247,31.7,23.2
2017-08-10T03:00,19.0,60,11.0,17.6,0.00,0.00,1015.2,1002.1,0,0,0,0,0.05,0.88,11.6,23.4,244,245,29.9,22.7
2017-08-10T04:00,19.2,57,10.4,17.6,0.00,0.00,1015.2,1002.1,0,0,0,0,0.06,0.96,12.1,24.8,243,240,30.2,22.3
2017-08-10T05:00,18.9,57,10.2,17.4,0.00,0.00,1015.3,1002.2,0,0,0,0,0.05,0.93,10.6,22.6,252,248,29.9,22.0
2017-08-10T06:00,18.3,59,10.1,17.1,0.00,0.00,1015.4,1002.3,0,0,0,0,0.04,0.87,9.2,19.5,249,251,27.4,21.7
2017-08-10T07:00,17.9,61,10.2,16.8,0.00,0.00,1015.8,1002.7,0,0,0,0,0.06,0.81,8.1,16.1,249,254,23.8,21.3
2017-08-10T08:00,20.2,52,10.1,19.1,0.00,0.00,1016.3,1003.3,0,0,0,0,0.10,1.13,8.2,13.7,255,265,20.5,21.6
2017-08-10T09:00,24.4,36,8.2,23.0,0.00,0.00,1016.6,1003.7,0,0,0,0,0.22,1.97,6.8,11.2,273,268,20.5,22.8
2017-08-10T10:00,27.0,33,9.1,25.8,0.00,0.00,1016.9,1004.1,0,0,0,0,0.37,2.40,6.4,8.6,297,292,20.9,24.5
2017-08-10T11:00,28.3,34,10.8,28.4,0.00,0.00,1017.1,1004.4,0,0,0,0,0.50,2.56,7.1,8.8,41,35,22.7,26.3
2017-08-10T12:00,28.5,38,12.7,29.2,0.00,0.00,1017.3,1004.6,0,0,0,0,0.61,2.42,11.4,14.6,62,57,32.8,27.8
2017-08-10T13:00,27.2,47,14.9,28.9,0.00,0.00,1018.2,1005.4,0,0,0,0,0.64,1.92,13.5,17.4,61,60,37.4,28.6
2017-08-10T14:00,27.0,52,16.2,29.3,0.00,0.00,1018.2,1005.4,0,0,0,0,0.65,1.72,13.3,17.6,57,59,38.5,29.2
2017-08-10T15:00,26.4,54,16.4,28.3,0.00,0.00,1018.0,1005.2,0,0,0,0,0.61,1.57,15.0,20.4,80,82,41.4,29.5
2017-08-10T16:00,26.0,55,16.1,26.9,0.00,0.00,1017.7,1004.9,0,0,0,0,0.55,1.52,17.3,23.8,89,91,45.4,29.4
2017-08-10T17:00,25.9,59,17.2,26.6,0.00,0.00,1017.3,1004.5,0,0,0,0,0.46,1.39,17.0,23.7,96,99,45.7,29.1
2017-08-10T18:00,25.2,65,18.1,25.2,0.00,0.00,1017.2,1004.4,9,10,0,0,0.33,1.13,20.3,29.5,96,99,50.8,28.5
2017-08-10T19:00,23.8,77,19.5,24.5,0.00,0.00,1017.2,1004.3,17,19,0,0,0.18,0.69,20.0,30.0,98,100,51.1,27.6
2017-08-10T20:00,22.9,89,21.0,24.7,0.10,0.10,1017.4,1004.5,27,30,0,0,0.06,0.31,17.3,30.1,94,97,49.0,26.6
2017-08-10T21:00,22.7,91,21.2,24.5,0.10,0.10,1017.6,1004.7,22,25,0,0,0.03,0.24,18.6,30.9,100,101,45.7,25.7
2017-08-10T22:00,22.7,92,21.4,24.5,0.10,0.10,1018.2,1005.2,40,44,0,0,0.01,0.21,19.8,33.3,102,103,48.6,25.1
2017-08-10T23:00,22.5,94,21.5,24.3,0.10,0.10,1018.3,1005.3,43,48,0,0,0.00,0.15,19.4,32.4,101,105,48.6,24.7
2017-08-11T00:00,22.5,95,21.6,24.3,0.10,0.10,1018.4,1005.4,57,63,0,0,0.00,0.15,20.1,33.6,100,103,49.7,24.4
2017-08-11T01:00,22.4,93,21.3,24.3,0.10,0.10,1018.8,1005.8,32,35,0,0,0.01,0.18,18.6,31.6,100,101,49.7,25.0
2017-08-11T02:00,22.5,93,21.3,24.3,0.10,0.10,1018.3,1005.3,39,43,0,0,0.01,0.19,18.5,31.4,98,99,45.7,24.5
2017-08-11T03:00,22.4,94,21.3,24.2,0.20,0.20,1017.7,1004.7,35,39,0,0,0.01,0.18,19.5,32.5,94,95,47.2,24.2
2017-08-11T04:00,22.5,92,21.0,24.0,0.00,0.00,1017.3,1004.4,31,34,0,0,0.01,0.23,20.2,33.9,92,93,49.0,24.0
2017-08-11T05:00,22.5,92,21.1,23.9,0.00,0.00,1016.8,1003.9,43,48,0,0,0.01,0.22,20.5,34.2,90,91,49.7,23.8
2017-08-11T06:00,22.4,93,21.2,23.7,0.50,0.50,1016.6,1003.7,65,72,0,0,0.01,0.18,22.0,36.7,90,91,52.9,23.7
2017-08-11T07:00,22.6,90,20.9,23.7,0.10,0.10,1016.7,1003.8,75,82,2,0,0.04,0.28,22.7,37.5,94,94,54.4,23.6
2017-08-11T08:00,23.2,87,20.9,24.2,0.10,0.10,1017.0,1004.1,77,85,1,0,0.07,0.38,23.1,37.9,94,94,57.6,23.7
2017-08-11T09:00,23.7,87,21.4,24.4,0.50,0.50,1016.8,1003.9,68,76,0,0,0.13,0.38,26.3,41.1,92,92,60.8,24.0
2017-08-11T10:00,24.2,84,21.3,24.9,0.50,0.50,1017.0,1004.1,81,90,0,0,0.21,0.49,25.9,40.0,88,88,65.5,24.4
2017-08-11T11:00,24.9,77,20.5,25.4,0.20,0.20,1017.4,1004.6,91,100,1,0,0.30,0.74,25.2,38.2,87,88,63.0,25.0
2017-08-11T12:00,25.0,75,20.3,25.3,0.10,0.10,1017.4,1004.6,91,100,1,0,0.28,0.79,25.9,38.9,90,90,63.0,25.4
2017-08-11T13:00,25.4,72,19.9,25.5,0.00,0.00,1017.7,1004.9,90,100,0,0,0.36,0.92,25.6,37.9,92,94,65.9,25.9
2017-08-11T14:00,25.7,71,20.1,26.0,0.00,0.00,1017.4,1004.6,83,92,0,0,0.39,0.95,25.6,37.5,92,93,64.4,26.4
2017-08-11T15:00,25.8,71,20.1,26.4,0.00,0.00,1017.1,1004.3,71,79,0,0,0.42,0.96,25.3,36.9,94,95,65.2,26.9
